filename,class,foreground_pixels,foreground_ratio,status
20211231_155437 (Custom).jpg,Healthy,22677,0.2953,success
20211231_155515 (Custom).jpg,Healthy,14676,0.1911,success
20211231_154925 (Custom).jpg,Healthy,20299,0.2883,success
20211231_161600 (Custom).jpg,Healthy,19453,0.2533,success
20211231_160300 (Custom).jpg,Healthy,21867,0.2847,success
20211231_124721 (Custom).jpg,Healthy,16846,0.2193,success
20211231_161124 (Custom).jpg,Healthy,30507,0.3972,success
20211231_130152 (Custom).jpg,Healthy,15327,0.1996,success
20211231_161001 (Custom).jpg,Healthy,22729,0.2960,success
20211231_161054 (Custom).jpg,Healthy,28850,0.3757,success
20211231_155758 (Custom).jpg,Healthy,8463,0.1102,success
20211231_160828 (Custom).jpg,Healthy,23710,0.3087,success
20211231_124002 (Custom).jpg,Healthy,22683,0.2954,success
20211231_130100 (Custom).jpg,Healthy,26800,0.3490,success
20211231_162233 (Custom).jpg,Healthy,32002,0.4167,success
20211231_124850 (Custom).jpg,Healthy,12746,0.1660,success
20211231_155223 (Custom).jpg,Healthy,20033,0.2608,success
20211231_123716 (Custom).jpg,Healthy,17601,0.2434,success
20211231_124017 (Custom).jpg,Healthy,16111,0.2098,success
20211231_130115 (Custom).jpg,Healthy,28783,0.3748,success
20211231_160312 (Custom).jpg,Healthy,28615,0.3726,success
20211231_124733 (Custom).jpg,Healthy,21540,0.2805,success
20211231_160431 (Custom).jpg,Healthy,10155,0.1322,success
20211231_154812 (Custom).jpg,Healthy,21706,0.2826,success
20211231_155119 (Custom).jpg,Healthy,22818,0.2971,success
20211231_161046 (Custom).jpg,Healthy,26893,0.3773,success
20211231_123657 (Custom).jpg,Healthy,13674,0.1780,success
20211231_162257 (Custom).jpg,Healthy,29061,0.3784,success
20211231_161519 (Custom).jpg,Healthy,13707,0.1785,success
20211231_162451 (Custom).jpg,Healthy,17375,0.2262,success
20211231_123650 (Custom).jpg,Healthy,15393,0.2004,success
20211231_124834 (Custom).jpg,Healthy,12908,0.1681,success
20211231_155330 (Custom).jpg,Healthy,25575,0.3330,success
20211231_162138 (Custom).jpg,Healthy,25480,0.3318,success
20211231_123933 (Custom).jpg,Healthy,20848,0.2715,success
20211231_125451 (Custom).jpg,Healthy,8859,0.1154,success
20211231_155058 (Custom).jpg,Healthy,19594,0.2551,success
20211231_160324 (Custom).jpg,Healthy,23103,0.3008,success
20211231_160455 (Custom).jpg,Healthy,12351,0.1608,success
20211231_125456 (Custom).jpg,Healthy,11112,0.1447,success
20211231_161753 (Custom).jpg,Healthy,15677,0.2041,success
20211231_155401 (Custom).jpg,Healthy,20853,0.2715,success
20211231_162443 (Custom).jpg,Healthy,27196,0.3541,success
20211231_161822 (Custom).jpg,Healthy,14370,0.1871,success
20211231_155252 (Custom).jpg,Healthy,19029,0.2478,success
20211231_155207 (Custom).jpg,Healthy,15884,0.2068,success
20211231_161900 (Custom).jpg,Healthy,12659,0.1648,success
20211231_155406 (Custom).jpg,Healthy,15240,0.1984,success
20211231_124904 (Custom).jpg,Healthy,21324,0.2777,success
20211231_162217 (Custom).jpg,Healthy,22108,0.2879,success
20211231_125609 (Custom).jpg,Healthy,10056,0.1309,success
20211231_130041 (Custom).jpg,Healthy,28379,0.3695,success
20211231_124143 (Custom).jpg,Healthy,18123,0.2360,success
20211231_161115 (Custom).jpg,Healthy,25434,0.3312,success
20211231_160415 (Custom).jpg,Healthy,23676,0.3083,success
20211231_125335 (Custom).jpg,Healthy,12478,0.1625,success
20211231_161958 (Custom).jpg,Healthy,26256,0.3419,success
20211231_161506 (Custom).jpg,Healthy,25221,0.3753,success
20211231_162248 (Custom).jpg,Healthy,25900,0.3827,success
20211231_130253 (Custom).jpg,Healthy,21619,0.2815,success
20211231_161554 (Custom).jpg,Healthy,18043,0.2349,success
20211231_125726 (Custom).jpg,Healthy,19805,0.2579,success
20211231_155855 (Custom).jpg,Healthy,18428,0.2399,success
20211231_161118 (Custom).jpg,Healthy,21881,0.2849,success
20211231_130019 (Custom).jpg,Healthy,14487,0.1886,success
20211231_123405 (Custom).jpg,Healthy,18331,0.2781,success
20211231_162050 (Custom).jpg,Healthy,16068,0.2092,success
20211231_162005 (Custom).jpg,Healthy,14541,0.1893,success
20211231_155646 (Custom).jpg,Healthy,17958,0.2338,success
20211231_161719 (Custom).jpg,Healthy,16151,0.2103,success
20211231_155015 (Custom).jpg,Healthy,16198,0.2109,success
20211231_155815 (Custom).jpg,Healthy,24075,0.3135,success
20211231_125042 (Custom).jpg,Healthy,13325,0.1735,success
20211231_161436 (Custom).jpg,Healthy,11757,0.1531,success
20211231_155218 (Custom).jpg,Healthy,22177,0.2888,success
20211231_130213 (Custom).jpg,Healthy,24013,0.3127,success
20211231_130246 (Custom).jpg,Healthy,20846,0.2714,success
20211231_155812 (Custom).jpg,Healthy,24162,0.3146,success
20211231_123608 (Custom).jpg,Healthy,20384,0.2654,success
20211231_155606 (Custom).jpg,Healthy,24805,0.3230,success
20211231_162135 (Custom).jpg,Healthy,22048,0.2871,success
20211231_162045 (Custom).jpg,Healthy,18830,0.2452,success
20211231_160924 (Custom).jpg,Healthy,20962,0.2729,success
20211231_160853 (Custom).jpg,Healthy,29629,0.3858,success
20211231_160806 (Custom).jpg,Healthy,36473,0.4956,success
20211231_123243 (Custom).jpg,Healthy,19546,0.2802,success
20211231_130300 (Custom).jpg,Healthy,19813,0.2580,success
20211231_161254 (Custom).jpg,Healthy,12690,0.1652,success
20211231_155229 (Custom).jpg,Healthy,19750,0.2572,success
20211231_155954 (Custom).jpg,Healthy,29256,0.3809,success
20211231_123639 (Custom).jpg,Healthy,16311,0.2124,success
20211231_162239 (Custom).jpg,Healthy,20244,0.2636,success
20211231_125103 (Custom).jpg,Healthy,15042,0.1959,success
20211231_125156 (Custom).jpg,Healthy,14535,0.1893,success
20211231_162026 (Custom).jpg,Healthy,21491,0.2798,success
20211231_162151 (Custom).jpg,Healthy,23282,0.3032,success
20211231_123220 (Custom).jpg,Healthy,19557,0.2883,success
20211231_155637 (Custom).jpg,Healthy,19207,0.2501,success
20211231_123305 (Custom).jpg,Healthy,23393,0.3085,success
20211231_160318 (Custom).jpg,Healthy,22771,0.2965,success
20211231_124739 (Custom).jpg,Healthy,22060,0.2872,success
20211231_125548 (Custom).jpg,Healthy,16919,0.2203,success
20211231_161537 (Custom).jpg,Healthy,15690,0.2043,success
20211231_160713 (Custom).jpg,Healthy,17305,0.2253,success
20211231_124210 (Custom).jpg,Healthy,12781,0.1664,success
20211231_161331 (Custom).jpg,Healthy,11627,0.1514,success
20211231_124534 (Custom).jpg,Healthy,30823,0.4889,success
20211231_160030 (Custom).jpg,Healthy,17328,0.2256,success
20211231_155831 (Custom).jpg,Healthy,15823,0.2060,success
20211231_162143 (Custom).jpg,Healthy,29726,0.3871,success
20211231_123310 (Custom).jpg,Healthy,20841,0.2908,success
20211231_154928 (Custom).jpg,Healthy,13249,0.1725,success
20211231_125951 (Custom).jpg,Healthy,10739,0.1398,success
20211231_124838 (Custom).jpg,Healthy,13035,0.1697,success
20211231_155931 (Custom).jpg,Healthy,25973,0.3382,success
20211231_155418 (Custom).jpg,Healthy,18976,0.2471,success
20211231_155846 (Custom).jpg,Healthy,19202,0.2500,success
20211231_130337 (Custom).jpg,Healthy,23834,0.3820,success
20211231_125011 (Custom).jpg,Healthy,16647,0.2168,success
20211231_161515 (Custom).jpg,Healthy,19397,0.2526,success
20211231_155936 (Custom).jpg,Healthy,17518,0.2281,success
20211231_160646 (Custom).jpg,Healthy,29296,0.3815,success
20211231_155053 (Custom).jpg,Healthy,14536,0.2216,success
20211231_130128 (Custom).jpg,Healthy,29637,0.3859,success
20211231_154828 (Custom).jpg,Healthy,14827,0.1931,success
20211231_155725 (Custom).jpg,Healthy,25578,0.3330,success
20211231_124108 (Custom).jpg,Healthy,11968,0.1558,success
20211231_125003 (Custom).jpg,Healthy,18518,0.2411,success
20211231_124908 (Custom).jpg,Healthy,17068,0.2222,success
20211231_160606 (Custom).jpg,Healthy,17719,0.2307,success
20211231_125605 (Custom).jpg,Healthy,9890,0.1288,success
20211231_160000 (Custom).jpg,Healthy,30374,0.3955,success
20211231_125121 (Custom).jpg,Healthy,25443,0.3313,success
20211231_125051 (Custom).jpg,Healthy,16980,0.2211,success
20211231_160601 (Custom).jpg,Healthy,21237,0.2765,success
20211231_160654 (Custom).jpg,Healthy,24241,0.3156,success
20211231_160723 (Custom).jpg,Healthy,25431,0.3311,success
20211231_160937 (Custom).jpg,Healthy,18647,0.2428,success
20211231_124148 (Custom).jpg,Healthy,14329,0.1866,success
20211231_123327 (Custom).jpg,Healthy,13362,0.1740,success
20211231_155737 (Custom).jpg,Healthy,14919,0.1943,success
20211231_160930 (Custom).jpg,Healthy,25411,0.3309,success
20211231_155640 (Custom).jpg,Healthy,22605,0.2943,success
20211231_155615 (Custom).jpg,Healthy,26598,0.3463,success
20211231_160419 (Custom).jpg,Healthy,12397,0.1614,success
20211231_125032 (Custom).jpg,Healthy,9916,0.1291,success
20211231_161818 (Custom).jpg,Healthy,18131,0.2383,success
20211231_125110 (Custom).jpg,Healthy,11727,0.1527,success
20211231_155912 (Custom).jpg,Healthy,16143,0.2102,success
20211231_130313 (Custom).jpg,Healthy,32157,0.4187,success
20211231_124442 (Custom).jpg,Healthy,14286,0.1860,success
20211231_160229 (Custom).jpg,Healthy,24173,0.3148,success
20211231_155623 (Custom).jpg,Healthy,26515,0.3452,success
20211231_155152 (Custom).jpg,Healthy,17102,0.2227,success
20211231_155022 (Custom).jpg,Healthy,18768,0.2444,success
20211231_155753 (Custom).jpg,Healthy,11105,0.1446,success
20211231_160823 (Custom).jpg,Healthy,18266,0.2378,success
20211231_160428 (Custom).jpg,Healthy,16087,0.2095,success
20211231_161128 (Custom).jpg,Healthy,34781,0.4529,success
20211231_123542 (Custom).jpg,Healthy,16174,0.2106,success
20211231_160359 (Custom).jpg,Healthy,30685,0.3995,success
20211231_130224 (Custom).jpg,Healthy,15608,0.2032,success
20211231_125626 (Custom).jpg,Healthy,16477,0.2145,success
20211231_161523 (Custom).jpg,Healthy,18832,0.2452,success
20211231_124457 (Custom).jpg,Healthy,15125,0.1969,success
20211231_161401 (Custom).jpg,Healthy,17517,0.2281,success
20211231_161454 (Custom).jpg,Healthy,21079,0.2745,success
20211231_155358 (Custom).jpg,Healthy,20952,0.2728,success
20211231_130306 (Custom).jpg,Healthy,21101,0.2748,success
20211231_160700 (Custom).jpg,Healthy,15528,0.2022,success
20211231_154728 (Custom).jpg,Healthy,18197,0.2369,success
20211231_160622 (Custom).jpg,Healthy,19545,0.2545,success
20211231_124203 (Custom).jpg,Healthy,18871,0.2457,success
20211231_162439 (Custom).jpg,Healthy,10571,0.1376,success
20211231_162105 (Custom).jpg,Healthy,31163,0.4058,success
20211231_155147 (Custom).jpg,Healthy,22679,0.2953,success
20211231_125945 (Custom).jpg,Healthy,11739,0.1529,success
20211231_160913 (Custom).jpg,Healthy,32247,0.4199,success
20211231_125439 (Custom).jpg,Healthy,18924,0.2464,success
20211231_160518 (Custom).jpg,Healthy,17586,0.2290,success
IMG_20211107_122647 (Custom).jpg,Powdery Mildew,13030,0.1697,success
IMG_20211107_125954 (Custom).jpg,Powdery Mildew,30455,0.3965,success
20211109_122218 (Custom).jpg,Powdery Mildew,24718,0.4291,success
IMG_20211107_123514 (Custom).jpg,Powdery Mildew,26837,0.3494,success
IMG_20211107_125229 (Custom).jpg,Powdery Mildew,30556,0.3979,success
IMG_20211107_124058 (Custom).jpg,Powdery Mildew,41334,0.5382,success
20211109_121504 (Custom).jpg,Powdery Mildew,23405,0.4063,success
20211109_122055 (Custom).jpg,Powdery Mildew,24182,0.4198,success
IMG_20211107_125747 (Custom).jpg,Powdery Mildew,35906,0.4675,success
20211109_122000 (Custom).jpg,Powdery Mildew,21522,0.3736,success
IMG_20211107_121344 (Custom).jpg,Powdery Mildew,29577,0.3851,success
IMG_20211107_125031 (Custom).jpg,Powdery Mildew,35196,0.4583,success
20211109_122052 (Custom).jpg,Powdery Mildew,15412,0.2676,success
IMG_20211107_143721 (Custom).jpg,Powdery Mildew,34928,0.4548,success
IMG_20211107_123629 (Custom).jpg,Powdery Mildew,17619,0.2294,success
20211109_121317 (Custom).jpg,Powdery Mildew,27602,0.4792,success
20211109_121838 (Custom).jpg,Powdery Mildew,38931,0.6759,success
IMG_20211107_125914 (Custom).jpg,Powdery Mildew,18772,0.2444,success
IMG_20211107_130148 (Custom).jpg,Powdery Mildew,31893,0.4153,success
20211109_121948 (Custom).jpg,Powdery Mildew,29988,0.5206,success
IMG_20211107_125836 (Custom).jpg,Powdery Mildew,31064,0.4045,success
20211109_121434 (Custom).jpg,Powdery Mildew,34431,0.5978,success
20211109_122130 (Custom).jpg,Powdery Mildew,12181,0.2115,success
20211109_122012 (Custom).jpg,Powdery Mildew,26487,0.4598,success
20211109_121709 (Custom).jpg,Powdery Mildew,23081,0.4007,success
IMG_20211107_143733 (Custom).jpg,Powdery Mildew,23148,0.3014,success
20211109_122040 (Custom).jpg,Powdery Mildew,17834,0.3096,success
20211109_122015 (Custom).jpg,Powdery Mildew,16938,0.2941,success
IMG_20211107_122219 (Custom).jpg,Powdery Mildew,15457,0.2013,success
IMG_20211107_125922 (Custom).jpg,Powdery Mildew,34778,0.4528,success
IMG_20211107_125925 (Custom).jpg,Powdery Mildew,43860,0.5711,success
IMG_20211107_122358 (Custom).jpg,Powdery Mildew,19149,0.2493,success
IMG_20211107_121443 (Custom).jpg,Powdery Mildew,68461,0.8914,success
IMG_20211107_125040 (Custom).jpg,Powdery Mildew,16021,0.2086,success
20211109_121648 (Custom).jpg,Powdery Mildew,21160,0.3674,success
20211109_122106 (Custom).jpg,Powdery Mildew,14475,0.2513,success
IMG_20211107_125047 (Custom).jpg,Powdery Mildew,17263,0.2248,success
20211109_122024 (Custom).jpg,Powdery Mildew,27999,0.4861,success
20211109_121410 (Custom).jpg,Powdery Mildew,37358,0.6486,success
IMG_20211107_123525 (Custom).jpg,Powdery Mildew,18970,0.2470,success
20211109_122229 (Custom).jpg,Powdery Mildew,30200,0.5243,success
20211109_121535 (Custom).jpg,Powdery Mildew,19429,0.3373,success
IMG_20211107_124959 (Custom).jpg,Powdery Mildew,25402,0.3308,success
IMG_20211107_124507 (Custom).jpg,Powdery Mildew,23194,0.3020,success
IMG_20211107_121320 (Custom).jpg,Powdery Mildew,20071,0.2613,success
IMG_20211107_120151 (Custom).jpg,Powdery Mildew,27837,0.4084,success
20211109_122146 (Custom).jpg,Powdery Mildew,17410,0.3023,success
IMG_20211107_125654 (Custom).jpg,Powdery Mildew,21290,0.2772,success
IMG_20211107_143710 (Custom).jpg,Powdery Mildew,19102,0.2487,success
IMG_20211107_115957 (Custom).jpg,Powdery Mildew,19708,0.2566,success
20211109_122114 (Custom).jpg,Powdery Mildew,18345,0.3185,success
IMG_20211107_120339 (Custom).jpg,Powdery Mildew,30615,0.3986,success
20211109_122259 (Custom).jpg,Powdery Mildew,34654,0.6016,success
20211109_121432 (Custom).jpg,Powdery Mildew,22372,0.3884,success
20211109_121839 (Custom).jpg,Powdery Mildew,37685,0.6543,success
IMG_20211107_130039 (Custom).jpg,Powdery Mildew,36794,0.4791,success
20211109_121545 (Custom).jpg,Powdery Mildew,30606,0.5314,success
IMG_20211107_125753 (Custom).jpg,Powdery Mildew,39556,0.5151,success
IMG_20211107_124929 (Custom).jpg,Powdery Mildew,47104,0.6133,success
IMG_20211107_121305 (Custom).jpg,Powdery Mildew,16909,0.2202,success
IMG_20211107_124455 (Custom).jpg,Powdery Mildew,19121,0.2490,success
20211109_122136 (Custom).jpg,Powdery Mildew,33880,0.5882,success
20211109_122046 (Custom).jpg,Powdery Mildew,14634,0.2541,success
IMG_20211107_143735 (Custom).jpg,Powdery Mildew,31138,0.4054,success
IMG_20211107_125025 (Custom).jpg,Powdery Mildew,27083,0.3526,success
IMG_20211107_125152 (Custom).jpg,Powdery Mildew,12728,0.1657,success
IMG_20211107_125107 (Custom).jpg,Powdery Mildew,28034,0.3650,success
IMG_20211107_130221 (Custom).jpg,Powdery Mildew,35550,0.4629,success
IMG_20211107_123919 (Custom).jpg,Powdery Mildew,44911,0.5848,success
IMG_20211107_125825 (Custom).jpg,Powdery Mildew,26059,0.3393,success
IMG_20211107_115603 (Custom).jpg,Powdery Mildew,18683,0.2433,success
20211109_121303 (Custom).jpg,Powdery Mildew,24439,0.4243,success
20211109_122124 (Custom).jpg,Powdery Mildew,27733,0.4815,success
IMG_20211107_122459 (Custom).jpg,Powdery Mildew,33558,0.4370,success
IMG_20211107_125147 (Custom).jpg,Powdery Mildew,13127,0.1709,success
IMG_20211107_125741 (Custom).jpg,Powdery Mildew,17445,0.2271,success
20211109_122006 (Custom).jpg,Powdery Mildew,16792,0.2915,success
IMG_20211107_121310 (Custom).jpg,Powdery Mildew,19546,0.2545,success
IMG_20211107_124440 (Custom).jpg,Powdery Mildew,14060,0.1831,success
IMG_20211107_125115 (Custom).jpg,Powdery Mildew,23532,0.3064,success
20211109_122001 (Custom).jpg,Powdery Mildew,24029,0.4172,success
IMG_20211107_143727 (Custom).jpg,Powdery Mildew,27860,0.3628,success
IMG_20211107_125219 (Custom).jpg,Powdery Mildew,12690,0.1652,success
20211109_121245 (Custom).jpg,Powdery Mildew,23420,0.4066,success
20211109_121938 (Custom).jpg,Powdery Mildew,24835,0.4312,success
IMG_20211107_125813 (Custom).jpg,Powdery Mildew,12196,0.1588,success
IMG_20211107_123453 (Custom).jpg,Powdery Mildew,13130,0.1710,success
IMG_20211107_123619 (Custom).jpg,Powdery Mildew,14862,0.1935,success
20211109_122037 (Custom).jpg,Powdery Mildew,22954,0.3985,success
IMG_20211107_115508 (Custom).jpg,Powdery Mildew,15257,0.1987,success
IMG_20211107_124424 (Custom).jpg,Powdery Mildew,17529,0.2282,success
20211109_122112 (Custom).jpg,Powdery Mildew,19701,0.3420,success
20211109_122030 (Custom).jpg,Powdery Mildew,26764,0.4647,success
IMG_20211107_143716 (Custom).jpg,Powdery Mildew,27323,0.3558,success
IMG_20211107_125053 (Custom).jpg,Powdery Mildew,18323,0.2386,success
IMG_20211107_115151 (Custom).jpg,Powdery Mildew,26672,0.3473,success
20211109_121404 (Custom).jpg,Powdery Mildew,27250,0.4731,success
IMG_20211107_122637 (Custom).jpg,Powdery Mildew,13790,0.1796,success
20211109_121257 (Custom).jpg,Powdery Mildew,22242,0.3861,success
20211109_121526 (Custom).jpg,Powdery Mildew,30685,0.5327,success
20211109_121521 (Custom).jpg,Powdery Mildew,17797,0.3090,success
IMG_20211107_124546 (Custom).jpg,Powdery Mildew,14910,0.1941,success
IMG_20211107_122229 (Custom).jpg,Powdery Mildew,18774,0.2445,success
20211109_121649 (Custom).jpg,Powdery Mildew,19828,0.3442,success
IMG_20211107_124431 (Custom).jpg,Powdery Mildew,15745,0.2050,success
IMG_20211107_125014 (Custom).jpg,Powdery Mildew,32572,0.4241,success
IMG_20211107_125647 (Custom).jpg,Powdery Mildew,16968,0.2209,success
IMG_20211107_130210 (Custom).jpg,Powdery Mildew,22569,0.2939,success
IMG_20211107_125136 (Custom).jpg,Powdery Mildew,24639,0.3208,success
IMG_20211107_124436 (Custom).jpg,Powdery Mildew,17139,0.2232,success
IMG_20211107_124022 (Custom).jpg,Powdery Mildew,25062,0.3263,success
20211109_122347 (Custom).jpg,Powdery Mildew,25145,0.4365,success
20211109_122312 (Custom).jpg,Powdery Mildew,26756,0.4645,success
IMG_20211107_124623 (Custom).jpg,Powdery Mildew,18316,0.2385,success
20211109_122340 (Custom).jpg,Powdery Mildew,16790,0.2915,success
IMG_20211107_125407 (Custom).jpg,Powdery Mildew,44812,0.5835,success
IMG_20211107_124107 (Custom).jpg,Powdery Mildew,29833,0.3885,success
20211109_122315 (Custom).jpg,Powdery Mildew,25711,0.4464,success
IMG_20211107_130050 (Custom).jpg,Powdery Mildew,66475,0.8656,success
